ticketer,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7
PNC,4.070878982543945,-8.576695442199707,-17.306304931640625,-9.18723201751709,-4.07295036315918,16.73452377319336,19.95335578918457,3.1421892642974854
PNR,3.43986177444458,-8.036200523376465,-18.32322120666504,-13.636548042297363,-1.419529676437378,12.342573165893555,19.92996597290039,0.5140864849090576
PNW,2.895444869995117,-4.151910781860352,-23.044523239135742,-3.111018180847168,1.9744081497192383,15.249490737915039,18.023740768432617,-0.43999147415161133
PODD,6.8418073654174805,0.5689267516136169,-13.713861465454102,-4.1599531173706055,-0.23806172609329224,11.677783966064453,17.097904205322266,3.102611541748047
POOL,6.999293327331543,-2.4545493125915527,-13.97066879272461,-7.114170074462891,-1.2634484767913818,11.90994930267334,18.290576934814453,3.14591383934021
PPG,5.913692474365234,-5.190572261810303,-12.923133850097656,-5.598471641540527,-1.3424251079559326,8.976568222045898,18.643896102905273,3.5989954471588135
PPL,-0.14154574275016785,-3.6209468841552734,-16.234010696411133,-11.922348022460938,-0.10018783807754517,18.342771530151367,11.918411254882812,-2.919630289077759
PRU,1.5286569595336914,-10.560893058776855,-17.152700424194336,-10.87939167022705,-5.022270202636719,14.8500394821167,18.668376922607422,-2.0657846927642822
PSA,4.768161773681641,-3.4713797569274902,-12.851713180541992,-10.683939933776855,-1.7968883514404297,14.169403076171875,14.611778259277344,-2.90657901763916
PSX,1.2662849426269531,-8.4795503616333,-20.78839683532715,-7.638516426086426,-0.9317484498023987,9.687347412109375,18.180099487304688,-6.507194995880127
PTC,5.115647792816162,-6.409681797027588,-20.106962203979492,-8.380682945251465,-1.1665754318237305,11.948891639709473,21.309249877929688,-0.13013766705989838
PWR,3.2666683197021484,-5.034148216247559,-17.346426010131836,-11.995668411254883,-0.6199811100959778,11.000114440917969,17.24768829345703,-4.566732406616211
PYPL,4.732888221740723,-3.379578113555908,-14.646689414978027,-5.142615795135498,0.4252714514732361,10.98897933959961,18.313886642456055,14.661182403564453
QCOM,6.115909576416016,-3.8154220581054688,-16.0091609954834,-10.900347709655762,-0.7302899956703186,12.257970809936523,18.53182029724121,1.1792371273040771
RCL,-2.78164005279541,-14.642420768737793,-24.03348159790039,-8.99593448638916,0.343808114528656,12.45853042602539,16.326335906982422,0.21503140032291412
REG,0.9502100944519043,-7.649355411529541,-11.816825866699219,-11.884881019592285,-1.4263780117034912,14.718789100646973,9.20004940032959,-5.728691101074219
REGN,3.884176254272461,-2.315114974975586,-14.298952102661133,-12.66028118133545,-0.559794008731842,8.122583389282227,15.136119842529297,-4.693417072296143
RF,3.3345561027526855,-7.916409969329834,-16.590131759643555,-8.382283210754395,-5.000604152679443,15.522110939025879,19.596206665039062,0.29874253273010254
RJF,3.900249481201172,-6.3028411865234375,-16.5169677734375,-10.193316459655762,-2.983447313308716,13.263189315795898,18.328845977783203,-2.7305190563201904
RL,1.361081600189209,-11.180476188659668,-18.34608268737793,-11.302411079406738,0.7960657477378845,8.622550964355469,15.956453323364258,-2.765698194503784
RMD,6.708115577697754,-1.3854384422302246,-14.791071891784668,-7.029241561889648,-0.7955496907234192,13.44314193725586,17.423240661621094,2.7976362705230713
ROK,5.992737293243408,-4.0206732749938965,-16.146272659301758,-7.185993194580078,-2.262902021408081,11.694952011108398,20.327850341796875,1.799806833267212
ROL,5.7479705810546875,-3.3569374084472656,-19.956762313842773,-8.085976600646973,-0.6088922619819641,12.864965438842773,20.65721893310547,0.28066444396972656
ROP,6.889654159545898,-4.064011573791504,-20.232446670532227,-6.734104156494141,0.6108765006065369,12.57796859741211,20.473670959472656,0.8117825984954834
ROST,6.060593128204346,-6.275876045227051,-23.15180015563965,-5.655738830566406,2.418184280395508,12.375076293945312,21.355905532836914,0.817460298538208
RSG,5.119010925292969,-4.439232349395752,-18.675233840942383,-9.595586776733398,-0.03247123956680298,12.577844619750977,18.127552032470703,-3.0817902088165283
RTX,2.685598373413086,-6.973742961883545,-17.616559982299805,-8.159873008728027,-1.8518729209899902,14.576286315917969,16.469358444213867,-3.6699538230895996
RVTY,6.284548759460449,-2.2329883575439453,-11.990310668945312,-5.376715660095215,-2.758924722671509,13.320469856262207,16.791446685791016,5.150516033172607
SBAC,7.755046844482422,-0.6176801323890686,-15.59085464477539,-3.7413129806518555,-0.38174301385879517,14.5311279296875,17.237287521362305,5.9030609130859375
SBUX,7.268141746520996,-1.7995109558105469,-14.64543342590332,-3.5437541007995605,1.8448028564453125,9.71743106842041,17.20439910888672,1.998537302017212
SCHW,3.8823180198669434,-7.374573230743408,-13.597559928894043,-8.442761421203613,-5.611357688903809,14.178106307983398,18.42069435119629,0.948493480682373
SHW,6.3538923263549805,-4.3831963539123535,-18.47492790222168,-9.713583946228027,0.013290822505950928,13.199677467346191,19.747814178466797,1.2310354709625244
SJM,3.6589515209198,2.056069850921631,-4.94782829284668,-5.418609619140625,-3.414539337158203,7.221354007720947,11.185627937316895,-4.214890480041504
SLB,-13.60305118560791,-13.726534843444824,-12.3345365524292,-12.1253080368042,-5.244873046875,-0.13874897360801697,6.117026329040527,-4.5946173667907715
SMCI,1.3816351890563965,-6.834598541259766,-19.284561157226562,-11.265570640563965,0.6850189566612244,6.791648864746094,16.757694244384766,-5.243420124053955
SNA,3.380613327026367,-5.720750331878662,-15.759239196777344,-10.483551979064941,-1.1148033142089844,10.144752502441406,17.27028465270996,-4.19940185546875
SNPS,5.587923049926758,-3.962158679962158,-17.4737548828125,-9.421382904052734,0.07394665479660034,9.992242813110352,18.403711318969727,-2.8263039588928223
SO,5.237954139709473,-2.28532075881958,-17.477270126342773,-9.402499198913574,0.6440584063529968,13.608444213867188,16.517223358154297,-3.1263821125030518
SOLV,-1.3689255714416504,-2.3489060401916504,-7.11413049697876,-3.1947021484375,0.18299013376235962,4.148360729217529,4.773562431335449,1.9729573726654053
SPG,-5.666267395019531,-13.546284675598145,-12.736583709716797,-12.129371643066406,-1.1394174098968506,8.33025074005127,6.9848246574401855,-4.566647529602051
SPGI,6.838735103607178,-3.4653029441833496,-18.841205596923828,-8.675525665283203,0.07593053579330444,13.493703842163086,19.877531051635742,1.7528212070465088
SRE,5.248201370239258,-2.4841442108154297,-17.907516479492188,-6.891242504119873,0.26004642248153687,14.386299133300781,16.05489158630371,-3.2657718658447266
STE,7.367635726928711,-2.8490843772888184,-17.31434440612793,-6.498023986816406,0.372661292552948,12.39995002746582,18.58466148376465,0.9168961048126221
STLD,2.814683437347412,-5.47580623626709,-16.50640296936035,-9.87412166595459,-2.4985134601593018,10.494802474975586,17.743907928466797,-5.733745098114014
STT,-1.7278966903686523,-11.160999298095703,-14.933525085449219,-13.125978469848633,-9.755467414855957,15.45783805847168,21.362314224243164,4.138965129852295
STX,5.592394828796387,-7.721396446228027,-17.60284996032715,-11.467378616333008,-1.749415636062622,13.623424530029297,19.362356185913086,1.2902534008026123
STZ,3.891988754272461,-5.950606822967529,-18.33679962158203,-6.009934902191162,-4.127349853515625,13.627690315246582,20.729459762573242,-0.14763472974300385
SW,-1.24421226978302,-2.5134999752044678,-7.006199836730957,-2.7101993560791016,0.15464073419570923,3.3510959148406982,4.788654804229736,1.811424970626831
SWK,0.9300556182861328,-7.385637283325195,-16.612422943115234,-3.709179639816284,-2.4091920852661133,13.663702011108398,19.9810848236084,17.618499755859375
SWKS,4.771571159362793,-3.9931039810180664,-13.358833312988281,-9.069300651550293,-4.460020065307617,10.468086242675781,21.832134246826172,13.875459671020508
SYF,2.3865013122558594,-10.975748062133789,-16.659372329711914,-12.84476375579834,-1.9652214050292969,13.964763641357422,17.824193954467773,1.5553290843963623
SYK,5.764899253845215,-5.1177778244018555,-20.522558212280273,-7.617025375366211,0.769864022731781,12.367143630981445,20.32168197631836,-0.698857307434082
SYY,5.3685383796691895,-4.37583589553833,-17.385751724243164,-2.955181837081909,-1.1244785785675049,13.985189437866211,18.299116134643555,0.4637260437011719
T,-0.9074563980102539,-2.5130605697631836,-22.263813018798828,-9.874302864074707,2.157233476638794,20.51556968688965,16.0960693359375,1.3026113510131836
TAP,-14.018533706665039,-12.74952507019043,-13.483664512634277,-8.60292911529541,-1.0115938186645508,-4.218071460723877,4.196577072143555,-0.05374549329280853
TDG,4.719557762145996,-5.2368669509887695,-20.624923706054688,-9.99456787109375,1.7168214321136475,11.42802619934082,18.766578674316406,-2.8387339115142822
TDY,7.2726149559021,-2.6416215896606445,-17.848472595214844,-4.963302135467529,0.40604323148727417,13.003748893737793,18.924427032470703,1.8188095092773438
TECH,7.044183731079102,-2.6743993759155273,-12.579020500183105,-6.033755302429199,-1.6660850048065186,12.29401683807373,17.292821884155273,4.760629177093506
TEL,5.417606353759766,-6.248197078704834,-16.955360412597656,-8.968677520751953,-2.705387830734253,12.985214233398438,20.600065231323242,1.2492053508758545
TER,6.62355375289917,-3.4210152626037598,-16.14824676513672,-8.8717679977417,-1.0868849754333496,12.68643569946289,19.76742935180664,3.361614465713501
TFC,3.021678924560547,-10.484818458557129,-15.909170150756836,-5.397420883178711,-4.820694923400879,17.741413116455078,17.997516632080078,8.24743366241455
TGT,7.088106155395508,-2.2042832374572754,-11.195330619812012,-7.463602066040039,-1.0812842845916748,11.16551399230957,16.506837844848633,4.614449501037598
TJX,4.926158905029297,-4.722256660461426,-19.994810104370117,-9.286846160888672,1.5338695049285889,11.471824645996094,18.699474334716797,-2.875185966491699
TKO,4.014876842498779,-5.792769908905029,-21.271188735961914,-4.2179765701293945,1.3435399532318115,11.635210990905762,17.105308532714844,-3.507585287094116
TMO,6.797003746032715,-1.7099905014038086,-15.010430335998535,-7.334568500518799,-0.9198058247566223,12.194799423217773,17.942468643188477,0.7703416347503662
TMUS,5.23043155670166,-3.1039137840270996,-19.151796340942383,-10.48742961883545,-0.360901415348053,13.815496444702148,19.425352096557617,-0.6633248329162598
TPL,3.1353020668029785,-4.699188232421875,-17.279481887817383,-10.497673988342285,-1.6204323768615723,13.929189682006836,16.909595489501953,-3.0256810188293457
TPR,-3.494630813598633,-10.878501892089844,-13.233121871948242,-11.701909065246582,-6.929892063140869,11.974809646606445,18.34702491760254,-0.01608012616634369
TRGP,0.10926583409309387,-7.841977596282959,-17.336326599121094,-14.318243980407715,-1.683807611465454,11.599817276000977,15.140542984008789,-6.065992832183838
TRMB,5.580925464630127,-5.053723335266113,-13.918291091918945,-8.026361465454102,-3.40310001373291,14.180484771728516,19.201961517333984,6.2678914070129395
TROW,6.498965740203857,-5.313170433044434,-15.505674362182617,-6.167797088623047,-1.9581398963928223,13.196159362792969,20.08563804626465,8.55910873413086
TRV,3.5106887817382812,-6.204336166381836,-18.384374618530273,-9.7304048538208,-1.0021870136260986,13.042034149169922,17.986783981323242,-3.841552495956421
TSCO,5.548444747924805,-2.928544044494629,-14.316179275512695,-10.100935935974121,-0.2619062066078186,10.509437561035156,16.25741195678711,-2.640995979309082
TSLA,5.5989460945129395,-2.647322177886963,-11.72088623046875,-10.9627046585083,-2.8937418460845947,12.361272811889648,16.395076751708984,1.5784194469451904
TSN,2.822892189025879,-4.407783508300781,-14.58724308013916,-4.44247579574585,-2.5824904441833496,20.009431838989258,12.541455268859863,5.070916652679443
TT,4.242053031921387,-5.704867839813232,-19.661710739135742,-12.280004501342773,0.4190754294395447,12.471809387207031,19.069246292114258,-1.8790123462677002
TTWO,5.952037811279297,-4.694070339202881,-22.0576114654541,-5.850171089172363,-1.4074029922485352,15.104560852050781,23.557485580444336,7.559558391571045
TXN,6.1447434425354,-3.8041486740112305,-17.852558135986328,-7.7487077713012695,-1.257096529006958,13.627215385437012,20.089616775512695,1.3819148540496826
TXT,1.7436490058898926,-10.555134773254395,-16.595645904541016,-9.674537658691406,-5.381789207458496,11.725078582763672,19.56269073486328,-2.9061872959136963
TYL,6.526747703552246,-3.5163278579711914,-18.490652084350586,-10.611680030822754,0.15828818082809448,13.8853178024292,19.8079776763916,3.1505720615386963
UAL,-8.23233413696289,-15.681710243225098,-23.29747772216797,-0.6167731285095215,-0.017537176609039307,12.717854499816895,7.671146392822266,3.542661428451538
UBER,-0.9718146324157715,-9.715907096862793,-17.71002960205078,-11.167218208312988,1.6995148658752441,5.9638352394104,14.625757217407227,2.5700180530548096
UDR,6.905480861663818,-6.1855621337890625,-16.3291072845459,-6.2168169021606445,-0.43522483110427856,17.76401710510254,14.410348892211914,2.6832218170166016
UHS,1.714024543762207,-9.16023063659668,-19.23221778869629,-10.512937545776367,3.0090436935424805,10.615175247192383,15.337021827697754,-2.2542881965637207
ULTA,4.2913818359375,-3.1537561416625977,-11.984320640563965,-2.8918769359588623,-1.3062374591827393,8.939652442932129,14.229394912719727,-4.626330375671387
UNH,5.466449737548828,-2.95123291015625,-16.36771583557129,-8.02609634399414,-2.0142056941986084,13.059460639953613,17.999013900756836,-1.9326188564300537
UNP,6.818180561065674,-4.255302429199219,-18.427978515625,-6.748880386352539,-0.5697692036628723,13.194080352783203,19.646804809570312,1.0531656742095947
UPS,5.621644496917725,-1.9068806171417236,-9.63392448425293,-6.170209884643555,-3.744295597076416,10.660637855529785,16.326038360595703,2.0171828269958496
URI,3.4190921783447266,-6.693414211273193,-18.803651809692383,-12.398500442504883,-1.0470237731933594,11.707426071166992,19.18705177307129,-2.7752251625061035
USB,1.9496479034423828,-13.254231452941895,-16.940614700317383,-6.5093231201171875,-4.652246952056885,18.152942657470703,17.04224395751953,6.576663970947266
V,6.7970075607299805,-3.6629629135131836,-20.678970336914062,-6.6597208976745605,1.2870328426361084,12.676446914672852,20.252893447875977,0.5987870693206787
VICI,0.8303196430206299,-1.6056954860687256,-5.45858907699585,-11.862275123596191,-1.9594817161560059,6.988093852996826,8.48027229309082,-4.443757057189941
VLO,1.9690027236938477,-6.35298490524292,-18.490381240844727,-7.541504383087158,-2.7252519130706787,10.661401748657227,17.749813079833984,-7.006894588470459
VLTO,-2.109221935272217,-2.496891498565674,-8.254008293151855,-5.786082744598389,-0.1143144965171814,6.4798502922058105,5.7067413330078125,1.8233840465545654
VMC,4.463433265686035,-6.008579254150391,-18.20320701599121,-10.111806869506836,-0.2733691334724426,11.543041229248047,18.94803810119629,-2.5397610664367676
VRSK,6.93289852142334,-3.2382874488830566,-19.880901336669922,-8.091594696044922,1.6635596752166748,12.11552906036377,19.209369659423828,-0.11788295209407806
VRSN,8.071720123291016,-1.9056940078735352,-19.494604110717773,-0.7128864526748657,2.2062511444091797,12.531147003173828,19.039180755615234,4.179919242858887
VRTX,4.746154308319092,-3.039811134338379,-21.212081909179688,-9.005809783935547,0.8862316012382507,11.16415023803711,18.57638931274414,-3.6559102535247803
VST,-0.6570601463317871,-6.209721088409424,-17.25984764099121,-14.669522285461426,2.182896614074707,9.935331344604492,11.850296020507812,-3.181886911392212
VTR,0.4551067650318146,-12.497434616088867,-15.08053207397461,-11.451702117919922,-0.6426611542701721,16.423702239990234,5.5018229484558105,-0.008956655859947205
VTRS,-12.958603858947754,-13.731624603271484,-18.145496368408203,-11.213346481323242,3.844329595565796,0.751071572303772,2.717470407485962,9.611146926879883
VZ,6.3579277992248535,-3.8693246841430664,-26.459644317626953,-3.3441615104675293,5.519866466522217,18.48724365234375,21.310794830322266,10.725679397583008
WAB,-0.5232319831848145,-8.949862480163574,-17.989788055419922,-14.809178352355957,-2.1664810180664062,11.019790649414062,16.597064971923828,-5.005273342132568
WAT,5.483849048614502,-5.157258033752441,-15.565384864807129,-7.4703688621521,-2.407919406890869,13.98949909210205,18.532270431518555,1.420400619506836
WBA,-10.418498039245605,-11.159658432006836,-12.079927444458008,-2.5606045722961426,0.17120832204818726,3.2508645057678223,3.2991385459899902,13.471431732177734
WBD,-2.2364883422851562,-8.894291877746582,-18.795602798461914,-0.8631056547164917,4.6249494552612305,8.364679336547852,12.961397171020508,16.941181182861328
WDAY,7.778515815734863,-6.012620449066162,-21.42888832092285,-5.313880443572998,1.8043060302734375,12.120829582214355,21.47964859008789,4.515275478363037
WDC,-8.917353630065918,-12.734658241271973,-11.051742553710938,-16.84882354736328,-9.942728996276855,12.737421035766602,17.139190673828125,10.284856796264648
WEC,7.024539470672607,0.21477028727531433,-17.774024963378906,-4.546313285827637,1.386805772781372,14.529077529907227,16.856962203979492,1.1953096389770508
WELL,4.357880115509033,-7.696444511413574,-19.772512435913086,-11.00938892364502,1.9959349632263184,14.954834938049316,14.32711410522461,-3.5675575733184814
WFC,-3.003993034362793,-14.091655731201172,-16.2726993560791,-11.033086776733398,-3.5176315307617188,11.955130577087402,14.008644104003906,-2.7529451847076416
WM,5.670682430267334,-4.088296413421631,-18.54842185974121,-8.230234146118164,0.05950993299484253,12.79090404510498,18.3784122467041,-2.3298327922821045
WMB,0.4752645790576935,-7.856340408325195,-16.062335968017578,-14.37732219696045,-2.803126811981201,10.775727272033691,14.93982982635498,-5.5875349044799805
WMT,5.242306709289551,-3.832345962524414,-20.716054916381836,-10.553322792053223,1.108224630355835,13.453216552734375,19.262672424316406,-0.6358315944671631
WRB,4.888123512268066,-3.9553399085998535,-17.956727981567383,-8.529831886291504,-0.06443959474563599,12.610973358154297,17.130386352539062,-3.9317963123321533
WSM,4.1095499992370605,-6.555646896362305,-17.765384674072266,-13.85533618927002,-0.04287844896316528,11.624980926513672,17.956789016723633,-1.1411402225494385
WST,7.062470436096191,-2.1901955604553223,-13.917871475219727,-7.614349365234375,-0.9560859799385071,10.508214950561523,18.2348575592041,2.0420339107513428
WTW,5.989490985870361,-3.9339346885681152,-19.483877182006836,-7.926506042480469,0.5619136691093445,13.222347259521484,19.47963523864746,0.10441090166568756
WY,1.8164610862731934,-7.910243034362793,-10.473114013671875,-10.80650806427002,-8.426447868347168,12.891877174377441,18.3090763092041,1.1071953773498535
WYNN,-5.602036952972412,-12.77548599243164,-22.190719604492188,1.4771746397018433,-5.170055389404297,8.718114852905273,19.997346878051758,8.878344535827637
XEL,6.802922248840332,0.4497809112071991,-16.952014923095703,-4.0890116691589355,0.542658269405365,14.460915565490723,17.046300888061523,1.8715720176696777
XOM,-0.1689262092113495,-5.123884201049805,-14.68727970123291,-9.879256248474121,-2.465878486633301,9.07223892211914,14.03400993347168,-9.755854606628418
XYL,5.7183427810668945,-5.7179741859436035,-19.15611457824707,-7.34668493270874,-0.7074354290962219,12.731322288513184,20.959606170654297,1.372783899307251
YUM,6.308248043060303,-4.3760528564453125,-18.173263549804688,-4.646313667297363,0.2985000014305115,11.81266975402832,18.727394104003906,-0.9982531070709229
ZBH,4.813650131225586,-1.9415884017944336,-15.729307174682617,0.5785969495773315,0.9990147948265076,7.771758556365967,19.96898651123047,9.538564682006836
ZBRA,6.903221607208252,-4.63925313949585,-14.333160400390625,-7.407208442687988,-1.229567050933838,13.3643798828125,18.476848602294922,7.069489002227783
ZTS,7.602558612823486,-2.601923942565918,-17.04271697998047,-6.176257610321045,0.11277645826339722,12.526534080505371,19.059263229370117,2.593670606613159
